 ,Account,Status
12/1/2022 10:28,Hank_Malaysia36,Group Joiner - Hank_Malaysia36 - Finished operation
12/1/2022 10:28,Hank_Malaysia15,Group Joiner - 'Hank_Malaysia15' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 10:29,Hank_Malaysia30,Group Joiner - Hank_Malaysia30 - Finished operation
12/1/2022 10:29,Hank_Malaysia51,Group Joiner - 'Hank_Malaysia51' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:29,Hank_Malaysia15,Group Joiner - Hank_Malaysia15 - Finished operation
12/1/2022 10:29,Hank_Malaysia44,Group Joiner - 'Hank_Malaysia44' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:31,Hank_Malaysia51,Group Joiner - Hank_Malaysia51 - Finished operation
12/1/2022 10:31,Hank_Malaysia49,Group Joiner - 'Hank_Malaysia49' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:31,Hank_Malaysia44,Group Joiner - Hank_Malaysia44 - Finished operation
12/1/2022 10:31,Hank_Malaysia65,Group Joiner - 'Hank_Malaysia65' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:32,Hank_Malaysia49,Group Joiner - Hank_Malaysia49 - Finished operation
12/1/2022 10:32,Hank_Malaysia70,Group Joiner - 'Hank_Malaysia70' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:33,Hank_Malaysia65,Group Joiner - Hank_Malaysia65 - Finished operation
12/1/2022 10:33,Hank_Malaysia1,Group Joiner - 'Hank_Malaysia1' - Executing using 'https://www.facebook.com/groups/534733661727844'
12/1/2022 10:34,Hank_Malaysia70,Group Joiner - Hank_Malaysia70 - Finished operation
12/1/2022 10:34,Hank_Malaysia55,Group Joiner - 'Hank_Malaysia55' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:34,Hank_Malaysia1,Group Joiner - Hank_Malaysia1 - Finished operation
12/1/2022 10:34,Hank_Malaysia13,Group Joiner - 'Hank_Malaysia13' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:35,Hank_Malaysia55,Group Joiner - Hank_Malaysia55 - Finished operation
12/1/2022 10:35,Hank_Malaysia66,Group Joiner - 'Hank_Malaysia66' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:36,Hank_Malaysia13,Group Joiner - Hank_Malaysia13 - Finished operation
12/1/2022 10:36,Hank_Malaysia25,Group Joiner - 'Hank_Malaysia25' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:37,Hank_Malaysia66,Group Joiner - Hank_Malaysia66 - Finished operation
12/1/2022 10:37,Hank_Malaysia20,Group Joiner - 'Hank_Malaysia20' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:37,Hank_Malaysia25,Group Joiner - Hank_Malaysia25 - Finished operation
12/1/2022 10:37,Hank_Malaysia6,Group Joiner - 'Hank_Malaysia6' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:38,Hank_Malaysia20,Group Joiner - Hank_Malaysia20 - Finished operation
12/1/2022 10:38,Hank_Malaysia14,Group Joiner - 'Hank_Malaysia14' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:39,Hank_Malaysia6,Group Joiner - Hank_Malaysia6 - Finished operation
12/1/2022 10:39,Hank_Malaysia47,Group Joiner - 'Hank_Malaysia47' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:40,Hank_Malaysia14,Group Joiner - Hank_Malaysia14 - Finished operation
12/1/2022 10:40,Hank_Malaysia10,Group Joiner - 'Hank_Malaysia10' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 10:40,Hank_Malaysia47,Group Joiner - Hank_Malaysia47 - Finished operation
12/1/2022 10:40,Hank_Malaysia53,Group Joiner - 'Hank_Malaysia53' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:41,Hank_Malaysia10,Group Joiner - Hank_Malaysia10 - Finished operation
12/1/2022 10:41,Hank_Malaysia63,Group Joiner - 'Hank_Malaysia63' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:42,Hank_Malaysia53,Group Joiner - Hank_Malaysia53 - Finished operation
12/1/2022 10:42,Hank_Malaysia17,Group Joiner - 'Hank_Malaysia17' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:43,Hank_Malaysia63,Group Joiner - Hank_Malaysia63 - Finished operation
12/1/2022 10:43,Hank_Malaysia24,Group Joiner - 'Hank_Malaysia24' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 10:43,Hank_Malaysia17,Group Joiner - Hank_Malaysia17 - Finished operation
12/1/2022 10:43,Hank_Malaysia16,Group Joiner - 'Hank_Malaysia16' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:44,Hank_Malaysia24,Group Joiner - Hank_Malaysia24 - Finished operation
12/1/2022 10:44,Hank_Malaysia33,Group Joiner - 'Hank_Malaysia33' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:45,Hank_Malaysia16,Group Joiner - Hank_Malaysia16 - Finished operation
12/1/2022 10:45,Hank_Malaysia28,Group Joiner - 'Hank_Malaysia28' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:46,Hank_Malaysia28,Group Joiner - Hank_Malaysia28 - Finished operation
12/1/2022 10:46,Hank_Malaysia45,Group Joiner - 'Hank_Malaysia45' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:47,Hank_Malaysia33,Group Joiner - Hank_Malaysia33 - Finished operation
12/1/2022 10:47,Hank_Malaysia38,Group Joiner - 'Hank_Malaysia38' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 10:48,Hank_Malaysia38,Group Joiner - Hank_Malaysia38 - Finished operation
12/1/2022 10:48,Hank_Malaysia9,Group Joiner - 'Hank_Malaysia9' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:48,Hank_Malaysia45,Group Joiner - Hank_Malaysia45 - Finished operation
12/1/2022 10:48,Hank_Malaysia57,Group Joiner - 'Hank_Malaysia57' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:49,Hank_Malaysia57,Group Joiner - Hank_Malaysia57 - Finished operation
12/1/2022 10:49,Hank_Malaysia32,Group Joiner - 'Hank_Malaysia32' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:49,Hank_Malaysia9,Group Joiner - Hank_Malaysia9 - Finished operation
12/1/2022 10:49,Hank_Malaysia3,Group Joiner - 'Hank_Malaysia3' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:51,Hank_Malaysia32,Group Joiner - Hank_Malaysia32 - Finished operation
12/1/2022 10:51,Hank_Malaysia12,Group Joiner - 'Hank_Malaysia12' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:51,Hank_Malaysia3,Group Joiner - Hank_Malaysia3 - Finished operation
12/1/2022 10:51,Hank_Malaysia60,Group Joiner - 'Hank_Malaysia60' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:52,Hank_Malaysia12,Group Joiner - Hank_Malaysia12 - Finished operation
12/1/2022 10:52,Hank_Malaysia23,Group Joiner - 'Hank_Malaysia23' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:52,Hank_Malaysia60,Group Joiner - Hank_Malaysia60 - Finished operation
12/1/2022 10:52,Hank_Malaysia5,Group Joiner - 'Hank_Malaysia5' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 10:53,Hank_Malaysia23,Group Joiner - Hank_Malaysia23 - Finished operation
12/1/2022 10:53,Hank_Malaysia42,Group Joiner - 'Hank_Malaysia42' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:54,Hank_Malaysia5,Group Joiner - Hank_Malaysia5 - Finished operation
12/1/2022 10:54,Hank_Malaysia61,Group Joiner - 'Hank_Malaysia61' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:55,Hank_Malaysia42,Group Joiner - Hank_Malaysia42 - Finished operation
12/1/2022 10:55,Hank_Malaysia4,Group Joiner - 'Hank_Malaysia4' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:55,Hank_Malaysia61,Group Joiner - Hank_Malaysia61 - Finished operation
12/1/2022 10:55,Hank_Malaysia55,Group Joiner - 'Hank_Malaysia55' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:57,Hank_Malaysia4,Group Joiner - Hank_Malaysia4 - Finished operation
12/1/2022 10:57,Hank_Malaysia40,Group Joiner - 'Hank_Malaysia40' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:57,Hank_Malaysia55,Group Joiner - Hank_Malaysia55 - Finished operation
12/1/2022 10:57,Hank_Malaysia27,Group Joiner - 'Hank_Malaysia27' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 10:58,Hank_Malaysia40,Group Joiner - Hank_Malaysia40 - Finished operation
12/1/2022 10:58,Hank_Malaysia21,Group Joiner - 'Hank_Malaysia21' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 10:58,Hank_Malaysia27,Group Joiner - Hank_Malaysia27 - Finished operation
12/1/2022 10:58,Hank_Malaysia8,Group Joiner - 'Hank_Malaysia8' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 10:59,Hank_Malaysia21,Group Joiner - Hank_Malaysia21 - Finished operation
12/1/2022 10:59,Hank_Malaysia35,Group Joiner - 'Hank_Malaysia35' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:00,Hank_Malaysia8,Group Joiner - Hank_Malaysia8 - Finished operation
12/1/2022 11:00,Hank_Malaysia46,Group Joiner - 'Hank_Malaysia46' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:00,Hank_Malaysia35,Group Joiner - Hank_Malaysia35 - Finished operation
12/1/2022 11:00,Hank_Malaysia18,Group Joiner - 'Hank_Malaysia18' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:01,Hank_Malaysia46,Group Joiner - Hank_Malaysia46 - Finished operation
12/1/2022 11:01,Hank_Malaysia41,Group Joiner - 'Hank_Malaysia41' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:02,Hank_Malaysia18,Group Joiner - Hank_Malaysia18 - Finished operation
12/1/2022 11:02,Hank_Malaysia20,Group Joiner - 'Hank_Malaysia20' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:03,Hank_Malaysia41,Group Joiner - Hank_Malaysia41 - Finished operation
12/1/2022 11:03,Hank_Malaysia56,Group Joiner - 'Hank_Malaysia56' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:03,Hank_Malaysia20,Group Joiner - Hank_Malaysia20 - Finished operation
12/1/2022 11:03,Hank_Malaysia51,Group Joiner - 'Hank_Malaysia51' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:04,Hank_Malaysia56,Group Joiner - Hank_Malaysia56 - Finished operation
12/1/2022 11:04,Hank_Malaysia68,Group Joiner - 'Hank_Malaysia68' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:05,Hank_Malaysia51,Group Joiner - Hank_Malaysia51 - Finished operation
12/1/2022 11:05,Hank_Malaysia49,Group Joiner - 'Hank_Malaysia49' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:06,Hank_Malaysia68,Group Joiner - Hank_Malaysia68 - Finished operation
12/1/2022 11:06,Hank_Malaysia17,Group Joiner - 'Hank_Malaysia17' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:07,Hank_Malaysia49,Group Joiner - Hank_Malaysia49 - Finished operation
12/1/2022 11:07,Hank_Malaysia43,Group Joiner - 'Hank_Malaysia43' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 11:07,Hank_Malaysia17,Group Joiner - Hank_Malaysia17 - Finished operation
12/1/2022 11:07,Hank_Malaysia14,Group Joiner - 'Hank_Malaysia14' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:09,Hank_Malaysia14,Group Joiner - Hank_Malaysia14 - Finished operation
12/1/2022 11:09,Hank_Malaysia44,Group Joiner - 'Hank_Malaysia44' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:09,Hank_Malaysia43,Group Joiner - Hank_Malaysia43 - Finished operation
12/1/2022 11:09,Hank_Malaysia32,Group Joiner - 'Hank_Malaysia32' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:10,Hank_Malaysia44,Group Joiner - Hank_Malaysia44 - Finished operation
12/1/2022 11:10,Hank_Malaysia9,Group Joiner - 'Hank_Malaysia9' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:11,Hank_Malaysia32,Group Joiner - Hank_Malaysia32 - Finished operation
12/1/2022 11:11,Hank_Malaysia16,Group Joiner - 'Hank_Malaysia16' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:12,Hank_Malaysia9,Group Joiner - Hank_Malaysia9 - Finished operation
12/1/2022 11:12,Hank_Malaysia19,Group Joiner - 'Hank_Malaysia19' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 11:12,Hank_Malaysia16,Group Joiner - Hank_Malaysia16 - Finished operation
12/1/2022 11:12,Hank_Malaysia33,Group Joiner - 'Hank_Malaysia33' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:13,Hank_Malaysia19,Group Joiner - Hank_Malaysia19 - Finished operation
12/1/2022 11:13,Hank_Malaysia48,Group Joiner - 'Hank_Malaysia48' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:14,Hank_Malaysia33,Group Joiner - Hank_Malaysia33 - Finished operation
12/1/2022 11:14,Hank_Malaysia26,Group Joiner - 'Hank_Malaysia26' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:15,Hank_Malaysia48,Group Joiner - Hank_Malaysia48 - Finished operation
12/1/2022 11:15,Hank_Malaysia24,Group Joiner - 'Hank_Malaysia24' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:16,Hank_Malaysia26,Group Joiner - Hank_Malaysia26 - Finished operation
12/1/2022 11:16,Hank_Malaysia53,Group Joiner - 'Hank_Malaysia53' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:16,Hank_Malaysia24,Group Joiner - Hank_Malaysia24 - Finished operation
12/1/2022 11:16,Hank_Malaysia52,Group Joiner - 'Hank_Malaysia52' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:17,Hank_Malaysia53,Group Joiner - Hank_Malaysia53 - Finished operation
12/1/2022 11:17,Hank_Malaysia3,Group Joiner - 'Hank_Malaysia3' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:18,Hank_Malaysia52,Group Joiner - Hank_Malaysia52 - Finished operation
12/1/2022 11:18,Hank_Malaysia21,Group Joiner - 'Hank_Malaysia21' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:19,Hank_Malaysia3,Group Joiner - Hank_Malaysia3 - Finished operation
12/1/2022 11:19,Hank_Malaysia11,Group Joiner - 'Hank_Malaysia11' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:19,Hank_Malaysia21,Group Joiner - Hank_Malaysia21 - Finished operation
12/1/2022 11:19,Hank_Malaysia31,Group Joiner - 'Hank_Malaysia31' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:20,Hank_Malaysia11,Group Joiner - Hank_Malaysia11 - Finished operation
12/1/2022 11:21,Hank_Malaysia7,Group Joiner - 'Hank_Malaysia7' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:21,Hank_Malaysia31,Group Joiner - Hank_Malaysia31 - Finished operation
12/1/2022 11:21,Hank_Malaysia66,Group Joiner - 'Hank_Malaysia66' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:22,Hank_Malaysia7,Group Joiner - Hank_Malaysia7 - Finished operation
12/1/2022 11:22,Hank_Malaysia4,Group Joiner - 'Hank_Malaysia4' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:23,Hank_Malaysia66,Group Joiner - Hank_Malaysia66 - Finished operation
12/1/2022 11:23,Hank_Malaysia29,Group Joiner - 'Hank_Malaysia29' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:24,Hank_Malaysia4,Group Joiner - Hank_Malaysia4 - Finished operation
12/1/2022 11:24,Hank_Malaysia5,Group Joiner - 'Hank_Malaysia5' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:25,Hank_Malaysia29,Group Joiner - Hank_Malaysia29 - Finished operation
12/1/2022 11:25,Hank_Malaysia43,Group Joiner - 'Hank_Malaysia43' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:26,Hank_Malaysia5,Group Joiner - Hank_Malaysia5 - Finished operation
12/1/2022 11:26,Hank_Malaysia8,Group Joiner - 'Hank_Malaysia8' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:27,Hank_Malaysia43,Group Joiner - Hank_Malaysia43 - Finished operation
12/1/2022 11:27,Hank_Malaysia55,Group Joiner - 'Hank_Malaysia55' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:27,Hank_Malaysia8,Group Joiner - Hank_Malaysia8 - Finished operation
12/1/2022 11:27,Hank_Malaysia46,Group Joiner - 'Hank_Malaysia46' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:29,Hank_Malaysia55,Group Joiner - Hank_Malaysia55 - Finished operation
12/1/2022 11:29,Hank_Malaysia35,Group Joiner - 'Hank_Malaysia35' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:29,Hank_Malaysia46,Group Joiner - Hank_Malaysia46 - Finished operation
12/1/2022 11:29,Hank_Malaysia58,Group Joiner - 'Hank_Malaysia58' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:30,Hank_Malaysia35,Group Joiner - Hank_Malaysia35 - Finished operation
12/1/2022 11:30,Hank_Malaysia57,Group Joiner - 'Hank_Malaysia57' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:30,Hank_Malaysia58,Group Joiner - Hank_Malaysia58 - Finished operation
12/1/2022 11:31,Hank_Malaysia28,Group Joiner - 'Hank_Malaysia28' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:31,Hank_Malaysia57,Group Joiner - Hank_Malaysia57 - Finished operation
12/1/2022 11:31,Hank_Malaysia68,Group Joiner - 'Hank_Malaysia68' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:32,Hank_Malaysia28,Group Joiner - Hank_Malaysia28 - Finished operation
12/1/2022 11:32,Hank_Malaysia34,Group Joiner - 'Hank_Malaysia34' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:33,Hank_Malaysia68,Group Joiner - Hank_Malaysia68 - Finished operation
12/1/2022 11:33,Hank_Malaysia39,Group Joiner - 'Hank_Malaysia39' - Executing using 'https://www.facebook.com/groups/460183919270756'
12/1/2022 11:33,Hank_Malaysia34,Group Joiner - Hank_Malaysia34 - Finished operation
12/1/2022 11:33,Hank_Malaysia45,Group Joiner - 'Hank_Malaysia45' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:34,Hank_Malaysia39,Group Joiner - Hank_Malaysia39 - Finished operation
12/1/2022 11:34,Hank_Malaysia20,Group Joiner - 'Hank_Malaysia20' - Executing using 'https://www.facebook.com/groups/513992560177139'
12/1/2022 11:35,Hank_Malaysia45,Group Joiner - Hank_Malaysia45 - Finished operation
12/1/2022 11:35,Hank_Malaysia12,Group Joiner - 'Hank_Malaysia12' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:36,Hank_Malaysia12,Group Joiner - Hank_Malaysia12 - Finished operation
12/1/2022 11:36,Hank_Malaysia40,Group Joiner - 'Hank_Malaysia40' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:36,Hank_Malaysia20,Group Joiner - Hank_Malaysia20 - Finished operation
12/1/2022 11:36,Hank_Malaysia15,Group Joiner - 'Hank_Malaysia15' - Executing using 'https://www.facebook.com/groups/619487189661079'
12/1/2022 11:36,Hank_Malaysia40,Group Joiner - Hank_Malaysia40 - Finished operation
12/1/2022 11:36,Hank_Malaysia37,Group Joiner - 'Hank_Malaysia37' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:37,Hank_Malaysia15,Group Joiner - Hank_Malaysia15 - Finished operation
12/1/2022 11:37,Hank_Malaysia47,Group Joiner - 'Hank_Malaysia47' - Executing using 'https://www.facebook.com/groups/5646866088722297'
12/1/2022 11:38,Hank_Malaysia37,Group Joiner - Hank_Malaysia37 - Finished operation
